item_id,price,developer,release_date
478056,1.99,Magic Pixel Kft.,2016-06-16
478041,1.99,Magic Pixel Kft.,2016-06-16
478057,1.99,Magic Pixel Kft.,2016-06-16
478042,1.99,Magic Pixel Kft.,2016-06-16
478045,1.99,Magic Pixel Kft.,2016-06-16
478033,1.99,Magic Pixel Kft.,2016-06-16
478030,1.99,Magic Pixel Kft.,2016-06-16
478036,1.99,Magic Pixel Kft.,2016-06-16
478039,1.99,Magic Pixel Kft.,2016-06-16
478037,1.99,Magic Pixel Kft.,2016-06-16
478053,1.99,Magic Pixel Kft.,2016-06-16
485142,1.99,Magic Pixel Kft.,2016-06-16
485141,1.99,Magic Pixel Kft.,2016-06-16
467870,1.99,TRIANGLE SERVICE,2016-06-16
478054,1.99,Magic Pixel Kft.,2016-06-16
488500,9.99,Limpage,2016-06-16
459490,0.99,Evil Indie Games,2016-06-17
376956,19.99,Dovetail Games,2016-06-17
464800,Free To Play,Absolutist Ltd.,2016-06-22
491580,2.99,EnsenaSoft,2016-06-17
491330,2.99,"Jetdogs Studios,Zoom Out Games",2016-06-17
431260,4.99,Jetdogs Studios,2016-06-17
450190,4.99,Jetdogs Studios,2016-06-17
489470,2.99,Anarchy Enterprises,2007-03-15
492392,0.99,Choice of Games,2013-08-16
489730,3.99,Playdev Gaming,2016-06-17
376240,11.99,Zarfhome Software,2014-10-30
477260,34.99,Zarfhome Software,2016-06-20
492391,0.99,Choice of Games,2013-08-16
487300,2.99,Mohawk Games,2016-06-20
433800,Free,SplitmediaLabs,2012-04-13
455990,2.99,Jollyfish Games,2016-06-20
450530,9.99,SplitmediaLabs,2016-06-20
463110,0.99,Ethrea Dreams,2016-06-20
466100,9.99,EleFun Games,2016-06-20
363530,19.99,Gabriel Interactive,2016-06-20
391310,1.99,"Deadly Silence Games (Alien Jellyfish),Nova Dimension",2016-06-21
455400,4.99,"BANDAI NAMCO Studios Vancouver,Hipster Whale,3 Sprockets",2016-06-21
460940,4.99,Homegrown Games,2016-06-21
490380,7.99,idris Celik,2016-06-25
492260,24.99,4 I Lab,2016-06-21
407320,9.99,COSEN,2016-06-21
492250,24.99,4 I Lab,2016-06-21
476051,Free,"KADOKAWA,Yoji Ojima,Studio Saizensen",2016-06-21
476052,Free,"KADOKAWA,Yoji Ojima,Studio Saizensen",2016-06-21
486850,1.99,RMking,2016-06-21
493760,2.99,Naarassusi Game,2016-06-21
458510,4.99,Shine Research,2016-06-21
464780,Free To Play,"インレ,Inre",2016-06-21
493950,6.99,MuHa Games,2016-06-22
325134,15.99,Aerosoft GmbH,2016-06-22
325133,15.99,Aerosoft GmbH,2016-06-22
492330,19.99,"ZiMAD, Inc.",2016-06-22
453700,4.99,Vector Arcade,2016-06-23
488130,Free,MuHa Games,2016-06-23
492480,0.99,"Alexander Ahura,Alexey Davydov,Sergey Dvoynikov,Timofey Shargorodskiy",2016-06-23
493070,9.99,Clever Endeavour Games,2016-06-23
488140,Free,MuHa Games,2016-06-23
492370,5.99,Choice of Games,2013-08-16
479060,9.99,Carbine Studios,2016-06-23
479061,34.99,Carbine Studios,2016-06-23
493610,49.99,"Trek Industries, Inc",2016-06-23
340030,4.99,Defroids team,2016-06-23
467600,9.99,Beamdog,2016-06-23
467620,9.99,Beamdog,2016-06-23
494392,34.99,Daybreak Game Company,2016-06-23
467780,1.99,vested interest,2016-06-26
494390,39.99,Daybreak Game Company,2016-06-23
490320,9.99,"Image &amp; Form,Steam Powered Giraffe",2016-06-27
398150,1.99,xPathfinder,2016-06-27
494080,1.99,Unknown Worlds Entertainment,2016-06-27
438640,29.99,"Traveller's Tales,TT Games,Feral Interactive (Mac)",2016-06-27
441480,4.99,Unknown Worlds Entertainment,2016-06-27
439241,9.99,"Traveller's Tales,TT Games,Feral Interactive (Mac)",2016-06-27
489610,3.99,Oneshark,2016-06-28
494630,14.99,Massive Entertainment,2016-06-28
468460,4.99,Massive Entertainment,2016-06-28
489750,99.99,Funcom,2016-06-28
493730,1.99,LEVER Software,2016-07-01
497540,1.99,"Napoleon Games, s.r.o.",2016-06-30
423369,9.99,Fishing Planet LLC,2016-07-01
492640,14.99,Boomzap Entertainment,2016-07-01
490390,9.99,灰烬天国,2016-07-01
485000,4.99,White Wizard Games,2016-07-01
437870,9.99,Persona and Pixel studio,2016-07-01
369030,Free to Play,Manipulation Machine,2016-07-01
462990,19.99,VisualArts/Key,2016-07-01
496360,12.99,magnussoft,2016-07-01
491390,1.99,"Foot in the Box, LLC",2015-06-06
493300,29.99,FarSight Studios,2016-07-01
493301,39.99,FarSight Studios,2016-07-01
444140,34.99,Nitroplus,2016-07-01
492170,1.99,Oryzhon Studios,2016-07-04
497340,8.99,ESEA,2016-07-04
435961,Free,The Simutrans Team,2016-07-04
454220,4.99,Hybriona Labs,2016-07-04
492891,19.99,Codename Entertainment Inc.,2016-07-04
492892,29.99,Codename Entertainment Inc.,2016-07-04
492680,2.99,Dekovir Entertainment,2016-07-04
492890,9.99,Codename Entertainment Inc.,2016-07-04
462700,12.99,Childish Things,2016-07-04
425580,4.99,Fireproof Games,2016-07-05
295201,4.99,Matrix Trains,2016-07-05
423230,19.99,The Game Bakers,2016-07-05
295200,4.99,Matrix Trains,2016-07-05
436656,2.99,Ubisoft - San Francisco,2016-07-05
436657,2.99,Ubisoft - San Francisco,2016-07-05
436658,2.99,Ubisoft - San Francisco,2016-07-05
436659,7.99,Ubisoft - San Francisco,2016-07-05
490480,9.99,"SmiteWorks USA, LLC",2016-07-05
495330,2.99,"SmiteWorks USA, LLC",2016-07-05
498890,14.99,"SmiteWorks USA, LLC",2016-07-05
498900,14.99,"SmiteWorks USA, LLC",2016-07-05
495790,9.99,NSE Circuit,2016-07-01
418340,19.99,Rooster Teeth Games,2016-07-05
496030,13.99,Eipix Entertainment,2016-07-06
496430,19.99,Fishing Planet LLC,2016-07-07
487700,0.99,Mihai Morosanu,2016-06-28
497690,14.99,The Game Bakers,2016-07-05
437160,Free,Mi'pu'mi Games GmbH,2016-07-07
492620,1.99,Lubiterum,2016-07-07
497860,Free To Play,Saucer Software,2008-09-01
492600,7.99,Yakovlev Vladislav,2016-06-30
497050,0.99,PRORTUS,2016-07-07
493650,0.99,Delusional Games,2016-07-07
488560,1.99,"The Dirigiballers, LLC",2016-06-07
389190,12.99,"Psychic Software,Goblin Portal",2016-07-07
314010,Free to Play,Mokus,2016-07-08
486150,0.99,Autonomic Interactive,2016-07-08
498660,0.99,Microblast Games,2016-07-08
466350,9.99,Awaceb,2016-07-08
490820,0.99,Digital Melody,2016-07-08
499360,0.99,Microblast Games,2016-07-08
473600,14.99,"SmiteWorks USA, LLC",2016-07-08
466360,7.99,Awaceb,2016-07-08
497060,1.99,New State,2016-07-08
493640,Free,Big Fish Games,2016-07-08
496530,1.99,Sliverbroom Studios,2016-07-08
415530,4.99,Black Snowflake Games,2016-07-08
493630,Free,Big Fish Games,2016-07-08
406550,24.99,07th Expansion,2016-07-08
496890,2.99,Somi,2016-07-11
443691,14.99,ProjectorGames,2016-07-11
499460,1.99,HA Studio Ltd.,2016-07-11
494290,2.99,"NFA,Claw Games",2016-07-11
368680,9.99,Cybernate,2015-08-20
501250,Free,Mad Head Games,2016-07-11
500540,7.99,N3V Games,2016-07-11
470890,15.99,D&amp;K Games Studio,2016-11-08
500190,9.99,Sean O'Connor,2016-07-11
454480,0.99,SUN MONKEY Games,2016-07-12
475210,9.99,Insomniac Games,2016-07-12
294600,7.99,Ubisoft - San Francisco,2016-07-12
436663,2.99,Ubisoft - San Francisco,2016-07-12
488320,1.99,Corrosive Studios LLC,2016-07-12
277390,9.99,"Action Button Entertainment, LLC",2016-07-12
500780,0.99,LEVER Software,2016-07-12
464960,2.99,"Jon Tiburzi,Ben Harvey,Philip Gibbons,Marc Cuva",2016-07-12
468040,0.99,"Jon Tiburzi,Ben Harvey,Philip Gibbons,Marc Cuva",2016-07-12
465750,9.99,HexWar Games,2016-07-12
500910,2.99,"Tom Stoffel,Puny Human",2016-07-11
498223,99.99,Bluehole Ginno Games,2016-07-12
498220,4.99,Bluehole Ginno Games,2016-07-12
498221,19.99,Bluehole Ginno Games,2016-07-12
498222,49.99,Bluehole Ginno Games,2016-07-12
437340,14.99,2Bit Studios,2016-07-12
452510,29.99,FRENCH-BREAD,2016-07-12
449830,34.99,ixtl,2016-07-14
499440,0.99,"Maciej Targoni,Wojciech Wasiak",2016-07-13
461720,4.99,PowPow,2016-07-13
438904,1.99,VooFoo Studios,2016-07-13
418640,4.99,Arcade Zone,1995-02-10
500860,3.99,BplusGames,2016-07-13
492430,3.99,goonswarm,2016-07-13
491000,2.99,Quiet River,2016-07-13
499960,1.99,TheBlavas,2016-07-13
500160,0.99,Audio Insurgency,2016-07-13
275030,99.99,Evolution Software,2016-07-13
444620,Free To Play,Mechanical Boss,2016-06-28
494074,14.99,Mechanical Boss,2016-07-05
492280,2.99,Sapphire Dragon Productions,2016-07-13
499390,3.99,Kelint,2016-07-09
490300,1.99,Serhii Vitukhin,2016-07-13
491110,9.99,Blue Mana,2016-07-13
393930,Free To Play,Blam! Games LLC,2016-07-14
471896,6.99,Vidan Design,2016-07-14
471895,6.99,Vidan Design,2016-07-14
372160,14.99,santasco.com,2016-07-14
490100,6.99,Fallen Tree Games Ltd,2016-07-14
496980,4.99,"Mindware Co.,Ltd.",2016-07-14
501290,5.99,"SmiteWorks USA, LLC",2016-07-14
501820,5.99,"SmiteWorks USA, LLC",2016-07-14
501730,6.99,"SmiteWorks USA, LLC",2016-07-14
501230,2.99,"SmiteWorks USA, LLC",2016-07-14
488970,7.99,"SmiteWorks USA, LLC",2016-07-14
500620,14.99,IPACS,2016-07-14
486480,1.99,Tero Lunkka,2016-07-14
374050,9.99,Codex Worlds,2016-07-14
465170,9.99,One More Level,2016-07-14
496101,9.99,Futuremark,2016-07-14
362380,14.99,House House,2016-07-14
496100,Free,Futuremark,Jul 2016
488630,3.99,House House,2016-07-14
493190,9.99,Kunos Simulazioni,2016-07-14
502550,Free To Play,Freakinware Limited,2016-07-14
500850,2.99,DreaMory,2016-07-15
493280,1.99,Red Matter Studio,2016-07-14
378521,2.99,Dambuster Studios,2016-07-15
455350,4.99,Dambuster Studios,2016-07-15
500680,19.99,Strategic Designs Ltd.,2016-07-15
499340,2.99,Bean Boy Games,2016-07-15
461243,0.99,SCS Software,2016-07-15
447010,4.99,Roach Interactive,2016-07-15
461246,0.99,SCS Software,2016-07-15
425900,9.99,Ryan Davis,2016-07-15
464050,Free,Heroic Games,2016-07-15
288100,7.99,Spark Plug Games,2016-07-15
461830,2.99,ScaryPotato,2012-09-01
485820,9.99,Wilderness Journal Games,2016-07-15
294100,29.99,Ludeon Studios,2016-07-15
457195,1.99,"Psyonix, Inc.",2015-07-07
457198,1.99,"Psyonix, Inc.",2015-07-07
457196,1.99,"Psyonix, Inc.",2015-07-07
457197,1.99,"Psyonix, Inc.",2015-07-07
434901,5.99,Red Dot Games,2016-07-18
500770,3.99,HKFiftyOne Games,2016-07-10
496900,Free,The Game Creators,2016-07-18
498730,1.99,Stegalosaurus Game Development,2016-07-18
503060,9.99,Orneon Limited,2016-07-18
498700,6.99,Forthright Casual Games,2016-08-26
497521,14.99,Dragom,2016-07-14
473441,0.99,SANDLOT,2016-07-18
410320,49.99,SANDLOT,2016-07-18
464204,1.99,SANDLOT,2016-07-18
462140,29.99,N3V Games,2016-07-18
464201,0.99,SANDLOT,2016-07-18
327680,4.99,Odnako Games,2016-07-19
295203,4.99,Matrix Trains,2016-07-19
441830,39.99,Tokyo RPG Factory,2016-07-19
480600,0.99,Lienzo,2016-07-19
436665,2.99,Ubisoft - San Francisco,2016-07-19
436667,2.99,Ubisoft - San Francisco,2016-07-19
501040,14.99,Tokyo RPG Factory,2016-07-19
436668,7.99,Ubisoft - San Francisco,2016-07-19
436666,2.99,Ubisoft - San Francisco,2016-07-19
475960,11.99,Mode4,2016-07-19
495380,3.99,Stardock Entertainment,2016-07-19
503090,6.99,Spark Plug Games,2016-07-19
496630,2.99,ebi-hime,2016-07-19
503990,Free,Lostwood,2016-07-18
498940,14.99,iEntertainment Network Inc,2016-07-19
485150,99.99,MAGIX Software GmbH,2016-07-20
500570,2.99,EnsenaSoft,2016-07-20
452340,9.99,Sindie Games,2016-09-01
501120,0.99,Kool2Play,2016-07-20
486810,11.99,Alawar Entertainment,2016-07-17
498811,Free,Starodymov,2016-07-20
500370,11.99,Blue Byte,2016-07-20
425300,6.99,Smyowl Game Studio,2016-01-15
496490,29.99,Dragom,2016-07-15
346330,Free,Reperio Studios,2016-07-20
502630,2.99,"SmiteWorks USA, LLC",2016-07-20
504220,2.99,"SmiteWorks USA, LLC",2016-07-20
502930,5.99,"SmiteWorks USA, LLC",2016-07-20
504870,5.99,"SmiteWorks USA, LLC",2016-07-20
503110,Free,Brave Bunny,2016-07-20
504170,6.99,"SmiteWorks USA, LLC",2016-07-20
462972,Free,Pipeworks Studio,2016-07-21
504350,4.99,Blam! Games LLC,2016-07-20
438831,Free to Play,Stolen Couch Games,2016-07-21
501430,3.99,Solar Sails Games,2016-07-21
299800,9.99,Happy Square Productions,2016-07-21
499330,1.99,John McCann,2016-07-21
376520,14.99,Blyts,2016-07-21
462970,Free,Pipeworks Studio,2016-07-21
458860,14.99,The Artistocrats,2016-07-21
480900,9.99,MonkeyToons,2016-07-21
470200,1.99,Ratalaika Games S.L.,2016-07-21
381880,7.99,Yonder,2016-07-21
497260,4.99,EnsenaSoft,2016-07-21
474730,9.99,Sally Rough LLC,2016-07-21
443570,6.99,Aist,2016-07-21
501030,5.99,John Wizard,2016-07-21
501460,2.99,John Wizard,2016-07-21
504970,3.99,Aist,2016-07-21
467900,14.99,Frogshark,2016-07-21
503080,9.99,Orneon Limited,2016-07-21
503050,6.99,Green Sauce Games,2016-07-21
458970,Free,Frudelsoft,2016-07-21
409870,14.99,"Nippon Ichi Software, Inc.",2016-07-25
252610,14.99,"Rocketcat Games,Madgarden",2016-07-21
503130,1.99,Theodore Palser,2016-07-22
457810,3.99,AIVIK LLC,2016-07-22
498580,0.99,Luke Cripps,2016-07-22
493150,4.99,Picorinne Soft,2016-07-22
496590,4.99,Sea Beast Productions,2016-07-22
496990,4.99,7 Raven Studios,2016-07-22
376961,39.99,Union Workshop,2016-07-22
474240,4.99,Frogwares,2003-11-13
498190,6.99,Bulletproof Outlaws,2016-07-22
409530,7.99,Santa Clara Games,2016-07-22
498560,2.99,Santa Clara Games,2016-07-22
211820,14.99,Chucklefish,2016-07-22
477160,14.99,No Brakes Games,2016-07-22
496870,2.99,Versus System,2016-07-22
436000,5.99,QUICKTEQUILA,2016-07-22
488660,9.99,Vifth Floor,2016-07-25
466080,9.99,Elephant Games,2016-07-25
480631,4.99,Bethesda Game Studios,2016-07-25
442760,4.99,Neon Squid Games,2016-07-26
495890,0.99,JCKSLAP,2016-07-25
507020,1.99,Vifth Floor,2016-07-25
340000,19.99,Double Fine Productions,2016-07-25
501260,9.99,Double Fine Productions,2016-07-25
482330,3.99,LunarCore Games,2016-07-25
492940,2.99,Ubisoft - San Francisco,2016-07-26
492944,9.99,Ubisoft - San Francisco,2016-07-26
433320,39.99,Zoë Mode,2016-07-26
492941,2.99,Ubisoft - San Francisco,2016-07-26
492942,2.99,Ubisoft - San Francisco,2016-07-26
473720,9.99,Renegade Kid LLC,2016-07-26
492943,2.99,Ubisoft - San Francisco,2016-07-26
466544,1.99,"Traveller's Tales,TT Games,Feral Interactive (Mac)",2016-07-26
466548,1.99,"Traveller's Tales,TT Games,Feral Interactive (Mac)",2016-07-26
505240,2.99,"SmiteWorks USA, LLC",2016-07-26
501760,0.99,Kiddy,2016-07-26
504520,6.99,"SmiteWorks USA, LLC",2016-07-26
505210,0.99,Just1337 Studio,2016-07-26
507180,7.99,"SmiteWorks USA, LLC",2016-07-26
496640,3.99,LB,2016-07-26
498040,4.99,EnsenaSoft,2016-07-26
498050,4.99,EnsenaSoft,2016-07-26
504850,4.99,Cat Trap Studios,2016-07-27
338170,8.99,Lino Slahuschek,2016-07-27
455320,2.99,Krealit,2016-07-27
495370,3.99,Stardock Entertainment,2016-07-27
506350,9.99,Dragom,2016-07-24
504070,4.99,Hive Mind Studios,2016-07-27
496650,1.99,HFM Games,2016-07-29
505410,44.99,WeMade,2016-07-27
504510,3.99,Team Monkey,2016-08-01
496510,6.99,Pedro Zea,2016-07-29
421870,4.99,"Stijn Van Coillie,Tracy Baeckelandt",2016-07-29
506100,11.99,Eversim,2016-07-29
502910,0.99,AL-GAME,2016-07-29
485160,4.99,Superthumb,2016-08-29
508180,1.99,Just1337 Studio,2016-07-27
505150,17.99,"インレ,Inre",2016-07-29
486510,14.99,Pablo Vidaurre Sanz,2016-07-29
485970,9.99,mindhelix.pl,2016-07-29
503980,9.99,Obsessive Science Games,2016-07-29
487330,2.99,Isojumper,2016-07-29
485920,1.99,Axel Sonic,2016-07-29
481360,1.99,WeirdBeard,2016-08-02
497760,0.99,HateBit,2016-08-01
485740,0.99,Thrill Pill Games,2016-06-20
478980,Free,Fantasy Flight Games,2016-08-01
45420,9.99,Nemesys Games,2016-08-01
504980,1.99,Patryk Taranek,2016-08-01
495720,3.99,Michal Kruba,2016-08-01
434730,1.99,Room710Games,2016-08-01
510310,Free,Mikael Kinnander,2016-08-01
501830,6.99,"StarSystemStudios™,Jaryd Brad Spann",2016-08-01
508840,4.99,Jonathan Tindell,2016-08-01
499230,14.99,Rocking Hamster,2016-08-01
494570,9.99,Digital Cybercherries,2016-08-01
503070,9.99,Eipix Entertainment,2016-08-04
270030,5.99,KinifiGames LLC,2016-08-03
502770,2.99,M. Hanka,2016-08-04
267788,4.99,Nomad Games,2016-08-04
445310,29.99,Limbic Entertainment,2016-08-04
510280,2.99,Indio Games,2016-08-01
498870,7.99,Paradox Development Studio,2016-08-04
492340,9.99,Batovi Games Studio,2016-08-04
500220,9.99,Yustas Games Studio,2016-08-04
453990,5.99,Ryan Melmoth,2016-08-04
492270,3.99,Cats Who Play,2016-08-04
509050,3.99,Ryan Melmoth,2016-08-04
377340,149.99,Chessbase,2016-08-04
377350,234.99,Chessbase,2016-08-04
508540,4.99,Cleril Calamity Studios,2016-08-04
506590,1.99,Evgenii Gubanov,2016-08-04
501670,14.99,Graviteam,2016-08-04
497720,5.99,Zeichenkraftwerk Jeutter &amp; Schaller GbR,2016-08-04
498570,1.99,Devm Games,2016-08-05
449530,0.99,WolfgangIs,2016-08-05
464680,1.99,Creobit,2016-08-05
509240,5.99,Petrodiy-Games,2016-08-05
390310,19.99,"Marvelous, Inc.",2016-08-05
510120,15.99,Eversim,2016-08-05
425410,14.99,Torched Hill,2016-08-05
508670,2.99,Mystic Games,2016-08-05
497350,1.99,Tomadeira,2016-08-05
508170,0.99,ENTERi,2016-08-05
498450,4.99,Richard Haraším,2016-08-05
468731,4.99,Berserk Games,2016-08-05
509830,1.95,Jake Conner,2016-08-05
497180,4.99,"Invictus-Games LLC.,ImageCode LLC.",2016-05-07
270270,11.99,Flox Studios Ltd.,2016-08-05
491740,6.99,Illuminated Games,2016-08-05
504710,59.99,MAGIX Software GmbH,2016-08-08
504720,119.99,MAGIX Software GmbH,2016-08-08
269310,9.99,Toge Productions,2016-08-08
508610,1.99,DemonVideogames,2016-08-08
476650,19.99,"GRASSHOPPER MANUFACTURE INC.,AGM PLAYISM",2016-10-06
492630,4.99,Exordium Games,2016-08-08
511340,2.99,SmartHart Games,2016-08-08
498300,4.99,Niels Bauer Games,2016-08-08
511120,4.99,Akumu Games,2016-08-09
326840,14.99,AHEARTFULOFGAMES,2016-08-09
496300,14.99,Noio,2016-08-09
460750,14.99,DreamSail Games,2016-08-09
476351,4.99,Pipeworks Studio,2016-08-09
476352,4.99,Pipeworks Studio,2016-08-09
502870,49.99,"1C Game Studios,777 Studios",2016-08-09
502890,19.99,"1C Game Studios,777 Studios",2016-08-09
502891,19.99,"1C Game Studios,777 Studios",2016-08-09
508420,4.99,"SmiteWorks USA, LLC",2016-08-09
510450,4.99,"SmiteWorks USA, LLC",2016-08-09
383930,19.99,Saibot Studios,2016-08-10
508860,4.99,"SmiteWorks USA, LLC",2016-08-09
511850,4.99,"SmiteWorks USA, LLC",2016-08-09
438480,0.99,NukGames,2016-08-10
485350,4.99,DeXP,2016-08-10
330590,5.99,Particle Systems Ltd.,1999-07-31
487130,Free,Sergey Eybog,2016-08-10
512670,0.99,DeXP,2016-08-10
505040,1.99,RTK Entertainment,2016-08-10
495780,2.99,Studio Binokle,2016-08-10
421600,29.99,BANDAI NAMCO Entertainment Inc.,2016-08-10
511300,0.99,Studio Binokle,2016-08-10
454390,6.99,Depth First Games,2016-08-10
511301,0.99,Studio Binokle,2016-08-10
509290,0.99,chris_antoni,2016-08-05
500250,1.99,Deceptive Games Ltd.,2016-08-10
512810,18.99,N3V Games,2016-08-11
474750,2.99,Nerial,2016-08-11
513430,11.99,Freejam,2016-08-11
497930,1.99,Kodots Games,2016-08-11
504880,9.99,DL Softworks,2016-08-12
485660,2.99,Space Fractal,2016-08-12
513140,1.99,Acerio Games,2016-08-11
504640,9.99,stage-nana,2016-08-12
511650,18.99,N3V Games,2016-08-11
510200,19.99,"KADOKAWA,Yoji Ojima,Frontier Works",2016-08-11
510100,2.99,Office 5656,2016-08-11
492581,17.99,Vertigo Games America,2016-08-11
492580,13.99,Vertigo Games America,2016-08-11
511160,3.99,Armnomads LLC,2016-08-11
511200,1.99,Armnomads LLC,2016-08-11
462130,9.99,Projectile Entertainment,2016-08-11
515570,0.99,Walter Machado,2016-08-15
497040,6.99,Render System,2016-08-15
486270,14.99,"SmiteWorks USA, LLC",2016-08-15
469530,29.99,"SmiteWorks USA, LLC",2016-08-15
336240,12.99,Brainseed Factory,2016-08-15
511310,9.99,"Trek Industries, Inc,Spiral Game Studios",2016-08-25
502150,0.99,Exalted Guy Interactive,2016-08-15
507270,9.99,Studio Craft Development,2016-08-15
506140,Free To Play,"Cloudcade, Inc.",2016-08-15
485730,0.99,Black Lime Studio,2016-08-16
426790,9.99,"Reflections, a Ubisoft Studio",2016-08-16
515990,Free,Elephant Games,2016-08-17
511320,7.99,Woodsy Studio,2016-07-12
444880,2.99,Fun Sponge Games,2016-08-16
509160,4.99,John Wallie,2016-08-16
466280,9.99,Lewis Fitzjohn,2016-08-16
512340,6.99,Ubisoft Montreal,2016-08-16
432980,14.99,Hypersect,2016-08-16
328510,14.99,Retro Dreamer,2016-08-16
492956,2.99,Ubisoft - San Francisco,2016-08-16
436669,2.99,Ubisoft - San Francisco,2016-08-16
492957,7.99,Ubisoft - San Francisco,2016-08-16
492955,2.99,Ubisoft - San Francisco,2016-08-16
502210,3.99,Roppy Chop Studios,2016-08-16
509390,1.5,Sub Orbital Software,2016-08-16
400230,0.99,Simple Designs Gaming,2016-08-16
506120,3.99,Chris Parsons,2016-08-17
453810,2.99,"Axol Studio, LLC",2016-08-17
497740,1.99,Sun Dogs,2016-08-17
496940,2.99,Evan Wagstaff,2016-08-15
516621,0.99,Yang Sun,2016-08-17
455000,5.99,Duang,2016-08-18
389010,6.99,Unnamed Fiasco Team,2016-08-17
510830,1.99,Clockwork Pixels Ltd,2016-08-17
512640,0.99,RPG Video,2016-08-17
474620,2.99,"Outgunned Games,Invisible tile",2016-03-23
366440,Free to Play,"S2 Games, LLC",2016-08-18
473920,4.99,bad chalk,2016-08-18
391040,59.99,"Codemasters,Feral Interactive (Mac)",2016-08-18
464681,1.99,Creobit,2016-08-18
513580,9.99,"Stephane Valverde,Leslie Valverde",2016-08-16
381760,1.99,MAGES. Inc.,2016-08-18
514410,4.99,Rootify,2016-08-18
514480,1.99,EnsenaSoft,2016-08-18
514490,1.99,EnsenaSoft,2016-08-18
516650,4.99,Animation Arts Creative GmbH,2016-08-18
396650,19.99,PixelFade Inc,2016-08-22
492080,3.99,Purin Productions,2016-08-22
469980,9.99,"VisualPath,IndieVision Studio",2016-08-22
470070,29.99,"Eidos Montreal,Feral Interactive (Linux),Feral Interactive (Mac)",2016-08-23
327030,29.99,Team17 Digital Ltd,2016-08-23
337000,59.99,"Eidos Montreal,Feral Interactive (Linux),Feral Interactive (Mac)",2016-08-23
462930,Free To Play,Hyper Hippo Games,2016-08-10
413380,4.99,"Eidos Montreal,Feral Interactive (Linux),Feral Interactive (Mac)",2016-08-23
413390,4.99,"Eidos Montreal,Feral Interactive (Linux),Feral Interactive (Mac)",2016-08-23
516920,3.99,Gawkfish Studios,2016-08-23
518140,2.99,Harmonize Studios,2016-08-23
474980,8.99,"Oh, a Rock! Studios",2016-08-23
373540,14.99,Fatshark,2016-08-23
492959,2.99,Ubisoft - San Francisco,2016-08-23
515710,19.99,Playful Corporation,2016-08-24
505140,9.99,Poking Water Games,2016-08-23
513360,4.99,Titouan Millet,2016-05-29
476392,11.99,Panoramik Inc,2016-08-24
512230,3.99,Nanali Studios,2016-08-24
